"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10174","TestCase 5.2: Select FI Status","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","passed","2026-09-21","","Stage 2: FI Flow & FI to Login Stage Validations","",""
"","2646","TC07 - Verify Source Filter","","2026-09-21","passed","2026-09-21","","HR Point - Raise Query List Filters","",""
"","820","TestCase 2.4: Loan Amount - BVA Max Boundary (Exactly 999000)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","passed","2026-09-21","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","5254","TC11 - Edge Case: Filter Reset - Restores Full Monthly Partner Report Table","","2026-09-21","passed","2026-09-21","","Monthly Partner Report - Functional, Negative & Edge Case Validations","",""
"","3224","TC05 - Verify Cluster Head Filter","","2026-09-21","passed","2026-09-21","","Pre-Onboarding Filter - Functional, Negative & Edge Validations","",""
"","3552","TC06 - Verify Platform Filter & Table Render","","2026-09-21","passed","2026-09-21","","Partner Report - Functional, Negative & Edge Case Validations","",""
"","620","[71/202] Status & Redirection for /surepass_console/index","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","3237","TC06 - Verify Reset Filter","","2026-09-21","passed","2026-09-21","","FO Productivity Report","",""
"","557","[32/202] Status & Redirection for /partner/all","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","10162","TestCase 7.2: Enter Engine Number","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","passed","2026-09-21","","Stage 3: Field Officer - Login to Ops Check Pending Validations","",""
"","500","[85/202] Status & Redirection for /reports/monthlyPartnerReport","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","5784","TC02 - Verify Partner Type Filter","","2026-09-21","passed","2026-09-21","","Partner Filter - Functional, Negative & Edge Case Validations","",""
"","500","[124/202] Status & Redirection for /lead/ops-check-raise/{lead}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","4654","TestCase 1.14: Select Agent Dropdown (Field)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","passed","2026-09-21","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","500","[111/202] Status & Redirection for /import/download/sample-center/{id}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","591","[170/202] Status & Redirection for /tasks/get-notification-tasks","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","1521","TC02 - Verify Selecting Query Type Salary populates subcategories and activates Finance FAQ","","2026-09-21","passed","2026-09-21","","HR Point - Raise Query Creation & FAQ Verification","",""
"","535","[166/202] Status & Redirection for /payouts/edit-duplicate/{payout_configuration}/{type?}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","10197","TestCase 6.2: FI to Login - Loan Amount Negative Validation (Below minimum: 5 < 10)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","passed","2026-09-21","","Stage 2: FI Flow & FI to Login Stage Validations","",""
