"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1259","[28/202] Status & Redirection for /lead/pl/all","","2026-09-11","passed","2026-09-11","","URL Redirection and Status Code Capture","",""
"","1120","[55/202] Status & Redirection for /reports/lmtd-vs-mtd","","2026-09-11","passed","2026-09-11","","URL Redirection and Status Code Capture","",""
"","3178","[12/202] Status & Redirection for /daily-target/all","","2026-09-11","passed","2026-09-11","","URL Redirection and Status Code Capture","",""
"","1646","[173/202] Status & Redirection for /docs/show-all-pending-docs/{lead}","","2026-09-11","passed","2026-09-11","","URL Redirection and Status Code Capture","",""
"","5888","TC02 - Verify State Filter","","2026-09-11","passed","2026-09-11","","Status v/s TAT Report Filters","",""
"","1611","[61/202] Status & Redirection for /reports/monthlyEmployeeReport","","2026-09-11","passed","2026-09-11","","URL Redirection and Status Code Capture","",""
"","1101","[155/202] Status & Redirection for /payments/ops-verify/{payment_detail}","","2026-09-11","passed","2026-09-11","","URL Redirection and Status Code Capture","",""
"","4028","TC03 - Verify Department and Job Role selection","","2026-09-11","passed","2026-09-11","","HR Point - Referral Query Creation & Validation","",""
"","16719","TC10 - Verify End-to-End Submission for Experienced Referral","","2026-09-11","passed","2026-09-11","","HR Point - Referral Query Creation & Validation","",""
"","5007","TestCase 1.14: Select Agent Dropdown (Field)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-11","passed","2026-09-11","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","1043","TestCase 1.4: Full Name - BVA Min Boundary (2 characters: ""AB"")","Create Pre-Onboarding Partner - Detailed Validation Checks with Negative & Edge Cases","2026-09-11","passed","2026-09-11","","Stage 1: Modal Guards & Name Field Validations","",""
"","1009","[141/202] Status & Redirection for /pdf/download-file","","2026-09-11","passed","2026-09-11","","URL Redirection and Status Code Capture","",""
"","3413","TestCase 9.20: Select Loan Payment Account (Agrowheels)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-11","passed","2026-09-11","","Stage 5: Field Officer - Approved to Verification Pending Validations","",""
"","5931","TC03 - Verify Field Officer Filter","","2026-09-11","passed","2026-09-11","","CH/FO State-Wise Product Disbursal Report","",""
"","2033","[1/202] Status & Redirection for /","","2026-09-11","passed","2026-09-11","","URL Redirection and Status Code Capture","",""
"","1567","[40/202] Status & Redirection for /pre_partner/summary","","2026-09-11","passed","2026-09-11","","URL Redirection and Status Code Capture","",""
"","289","TestCase 6.4: FI to Login - Enter Valid Loan Amount","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-11","passed","2026-09-11","","Stage 2: FI Flow & FI to Login Stage Validations","",""
"","3410","TC08 - Name Search - Edge Case (Special Characters)","","2026-09-11","passed","2026-09-11","","Pre-Onboarding Filter Verification","",""
"","1373","[158/202] Status & Redirection for /payments/out-flow-confirm/{payment_detail}","","2026-09-11","passed","2026-09-11","","URL Redirection and Status Code Capture","",""
"","1208","[113/202] Status & Redirection for /center/centers-data","","2026-09-11","passed","2026-09-11","","URL Redirection and Status Code Capture","",""
"","1450","[41/202] Status & Redirection for /raise-queries","","2026-09-11","passed","2026-09-11","","URL Redirection and Status Code Capture","",""
"","1552","TestCase 7.3: RTO Work Mandatory Selection Validation (Submit without RTO)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-11","passed","2026-09-11","","Stage 3: Field Officer - Login to Ops Check Pending Validations","",""
