"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14086","Verify Ops Rejected","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","3116","TC04 - Verify State Filter","","2026-07-17","passed","2026-07-17","","Pre-Onboarding Filter Verification","",""
"","5295","TC04 - Verify Cluster Head Filter","","2026-07-17","passed","2026-07-17","","Partner Summary Filter","",""
"","13245","uploads payment proof and approves payment","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-17","failed","2026-07-17","","Outflow — Add Payment","",""
"","11169","Verify State & District","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","3022","Verify Name Filter","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","15827","TC01 - Verify Name Filter","","2026-07-17","passed","2026-07-17","","Pre-Onboarding Filter Verification","",""
"","6263","TC02 - Verify Last Updated Filter","","2026-07-17","passed","2026-07-17","","Partner Summary Filter","",""
"","12096","Verify state(spoc)","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","6229","uploads all required documents and approves payment type","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-17","passed","2026-07-17","","Outflow — Bank Info & Document Upload","",""
"","9825","Verify Payout Status","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","11386","Create Lead Successfully","","2026-07-17","failed","2026-07-17","","User Form - Create User Validation","",""
"","4522","Verify Name","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","10139","Verify Center Data","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","9893","Verify Application Status","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","3758","TC07 - Verify Field Officer Filter","","2026-07-17","passed","2026-07-17","","Partner Filter","",""
"","12929","adds a remark and approves Verify 2","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-17","failed","2026-07-17","","Outflow — Verify 2","",""
"","2705","TC07 - Verify Status Filter","","2026-07-17","passed","2026-07-17","","Pre-Onboarding Filter Verification","",""
"","10742","Verify Registration Number","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","15085","Verify Lender Confirmation","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","5916","Verify Source","","2026-07-17","passed","2026-07-17","","Lead Filters Validation - PL Leads","",""
"","5900","TC10 - Verify Mobile Verified Filter","","2026-07-17","passed","2026-07-17","","Partner Filter","",""
"","11034","Verify Payment Status","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","5527","TC11 - Verify Platform Filter","","2026-07-17","passed","2026-07-17","","Partner Filter","",""
"","1879","TC06 - Verify Field Officer Filter","","2026-07-17","passed","2026-07-17","","Pre-Onboarding Filter Verification","",""
"","8198","TC01 - Fill Basic Details","","2026-07-17","passed","2026-07-17","","Create Partner","",""
"","13663","verifies the inflow and confirms success","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-17","passed","2026-07-17","","Inflow","",""
"","11146","Verify Customer Name","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","4794","fills receiver details and submits bank info","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-17","passed","2026-07-17","","Outflow — Bank Info & Document Upload","",""
"","3900","Verify Date Range Filter","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","3842","Verify Mobile Filter","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","7176","TC03 - Fill Bank Details","","2026-07-17","passed","2026-07-17","","Create Partner","",""
"","2037","TC02 - Verify Mobile Number Filter","","2026-07-17","passed","2026-07-17","","Pre-Onboarding Filter Verification","",""
"","6563","TC03 - Verify Status Filter","","2026-07-17","passed","2026-07-17","","Partner Filter","",""
"","12548","Verify Product Category Filter","","2026-07-17","passed","2026-07-17","","Lead Filters Validation","",""
"","5778","TC09 - Verify Penny Drop Filter","","2026-07-17","passed","2026-07-17","","Partner Filter","",""
