"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1088","API 23: MasterData - Mitigants","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","1106","API 15: MasterData - Districts","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","459","API 1: Get Users","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","1041","API 21: MasterData - Lenders","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","882","API 17: MasterData - Lead Source","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","984","API 20: MasterData - Punch-in Meeting Reasons","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","1089","API 9: Incentive Eligibility and Fuel Allowance","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","399","API 3: Login User","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","896","API 16: MasterData - Tehsils","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","356","API 2: Create User","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","137","API 5: Get Users","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","4142","API 6: Monthly Performance Overview","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","1000","API 13: MasterData - Years","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","977","API 7: Attendance Summary","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","935","API 18: MasterData - Punch-in Reasons","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","310","API 4: Delete User","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","1050","API 19: MasterData - Punch-in Sub-Reasons","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","1026","API 22: MasterData - Partner Types","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","978","API 8: PDD Pendency Summary","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","989","API 14: MasterData - States","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","1104","API 10: MasterData - Vehicles","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","1168","API 11: MasterData - Brands","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
"","1109","API 12: MasterData - Models","","2026-07-17","passed","2026-07-17","","🔐 Dynamic API Tests from CSV","",""
