"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1185","TestCase 1.3c: Mobile Field - Negative Validation (More than 10 digits)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","1487","TestCase 3.2: Document Upload & Proceed to Step 4","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","11037","TestCase 2.2: Vehicle Details Selection & Proceed to Step 3","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","24456","TestCase 1.4: Select Step 1 Dropdowns & Proceed to Step 2","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","3255","NOC Status Check (Available vs Not Required)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 3: Field Officer - Login to Ops Check Pending Validations","",""
"","41250","Operation Cost Mandatory Validation & Form Submission (Status -> APPROVED)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","1231","TestCase 1.3a: Mobile Field - Negative Validation (Less than 10 digits)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","2397","TestCase 1.3d: Mobile Field - Positive Validation (Valid 10-digit mobile)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","22321","OPS Team Login & Search Lead","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","1267","TestCase 1.2a: Name Field - Negative Validation (Rejects special chars & numbers)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","6537","RTO Work Mandatory Selection Validation","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 3: Field Officer - Login to Ops Check Pending Validations","",""
"","20227","Submit to Ops Check Pending","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 3: Field Officer - Login to Ops Check Pending Validations","",""
"","1111","TestCase 1.3b: Mobile Field - Negative Validation (Starts with digit 1-5)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","1038","FI to Login: Enter Application ID","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 2: FI Flow & FI to Login Stage Validations","",""
"","319","TestCase 2.1e: Loan Amount - Positive Validation (Valid amount: 500000)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","1395","FI to Login: Loan Amount - Negative Validation (Above maximum: 1000000 > 999000)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 2: FI Flow & FI to Login Stage Validations","",""
"","605","TestCase 2.1c: Loan Amount - BVA Min Boundary (Exactly 10)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","10062","TestCase 4.1: Final Lead Submission & Creation Verification","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","23704","TestCase 1.1: Field Officer Login & Navigate to Create Lead","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","647","TestCase 2.1d: Loan Amount - BVA Max Boundary (Exactly 999000)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
