"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1391","[102/202] Status & Redirection for /reports/mom-lender-disbursal","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","165","TC06 - Verify URL contains  after applying filter","","2026-09-02","passed","2026-09-02","","Partner Summary Filter","",""
"","1602","[13/202] Status & Redirection for /docs/all-pending-docs","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","1155","[143/202] Status & Redirection for /daily-target","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","8509","TC04 - Verify State (Lead) Filter","","2026-09-02","passed","2026-09-02","","HR Point - Referral List Filters","",""
"","1194","[52/202] Status & Redirection for /reports/lender-wise-funnel","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","3093","TC07 - Verify Source Filter","","2026-09-02","passed","2026-09-02","","Product Disbursal Report","",""
"","3900","TC04 - Verify Status Filter","","2026-09-02","passed","2026-09-02","","FO Report Filters","",""
"","3169","TC07 - Verify Product Category Filter","","2026-09-02","passed","2026-09-02","","Partner Report Filters","",""
"","5128","TC06 - Verify Upload CV and Experience Documents file attachments","","2026-09-02","passed","2026-09-02","","HR Point - Referral Query Creation & Validation","",""
"","1209","[120/202] Status & Redirection for /lead/mobile-lead-status","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","2204","[34/202] Status & Redirection for /payments/all","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","2300","[33/202] Status & Redirection for /partner/support","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","930","[179/202] Status & Redirection for /get-user","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","","TC07 - Verify Status Filter","","","passed","","","Pre-Onboarding Filter Verification","",""
"","","TC02 - Verify Mobile Number Filter","","","passed","","","Pre-Onboarding Filter Verification","",""
"","3991","TC07 - Verify Reset Filter","","2026-09-02","passed","2026-09-02","","TVS Dashboard Report","",""
"","6608","TC04 - Verify Multiple Filters Combined (Search & Verify Grid)","","2026-09-02","passed","2026-09-02","","HR Point - User Wise Query Report Filters","",""
"","2747","[89/202] Status & Redirection for /reports/punch-point","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","3833","TC06 - Verify CH / Reporting Manager Filter","","2026-09-02","passed","2026-09-02","","Monthly Partner Report Filters","",""
"","1128","[152/202] Status & Redirection for /payments/in-flow-verify/{payment_in_flow}","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","5249","TC10 - Verify End-to-End Query Submission for Attendance query","","2026-09-02","passed","2026-09-02","","HR Point - Raise Query Creation & FAQ Verification","",""
"","2771","TC04 - Verify Selecting Query Type Employee Referral activates Referral FAQ","","2026-09-02","passed","2026-09-02","","HR Point - Raise Query Creation & FAQ Verification","",""
"","3595","TC02 - Verify Lender Filter","","2026-09-02","passed","2026-09-02","","MoM State-Wise Disbursal Report","",""
"","10927","TC13 - Verify App Downloaded Filter","","2026-09-02","passed","2026-09-02","","Partner Filter","",""
"","3469","TC04 - Verify District Filter","","2026-09-02","passed","2026-09-02","","Monthly Employee Report Filters","",""
"","1450","[161/202] Status & Redirection for /payments/vms-outflow-confirm/{transaction_integration}","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","1349","[51/202] Status & Redirection for /reports/lead-status-report","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","795","[175/202] Status & Redirection for /transactions/all","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","3088","TC07 - Verify FO/SPOC Filter","","2026-09-02","passed","2026-09-02","","Monthly Partner Report Filters","",""
"","3080","TC04 - Verify Product Category Filter","","2026-09-02","passed","2026-09-02","","Product Disbursal Report","",""
"","1596","[110/202] Status & Redirection for /import/download/error/{id}","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","1954","[22/202] Status & Redirection for /lead/all","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","55334","Verify create user functionality for OPS Team","","2026-09-02","passed","2026-09-02","","User Form - Create User Validation","",""
"","3363","TC05 - Verify Active Partners Filter","","2026-09-02","passed","2026-09-02","","Monthly Partner Report Filters","",""
"","7653","TC05 - Verify Multiple Filters Together","","2026-09-02","passed","2026-09-02","","FO Productivity Report","",""
"","1123","[4/202] Status & Redirection for /acl/permissions/management","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","1837","[136/202] Status & Redirection for /partner/profile/{partner}","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","1578","[90/202] Status & Redirection for /reports/lmtd-vs-mtd","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","869","[181/202] Status & Redirection for /incentive-plans/all","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","6100","TC02 - Verify State and District cascade selection","","2026-09-02","passed","2026-09-02","","HR Point - Referral Query Creation & Validation","",""
"","3381","TC09 - Verify Platform Filter","","2026-09-02","passed","2026-09-02","","Monthly Partner Report Filters","",""
"","851","[194/202] Status & Redirection for /acl/roles","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","1076","[116/202] Status & Redirection for /lead/update-draft/{lead}","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","622","[196/202] Status & Redirection for /acl/roles/permissions/{role}","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","1647","[142/202] Status & Redirection for /contract/proxy/{filename}","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","1977","[17/202] Status & Redirection for /fuel-incentive-configs","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","1225","[164/202] Status & Redirection for /payouts/configure-setting","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
"","3985","TC07 - Verify Open Add New Employee Account Modal","","2026-09-02","passed","2026-09-02","","HR Point - All Employee Account Filters & Creation","",""
"","6157","TC08 - Verify Home Coordinates Filter","","2026-09-02","passed","2026-09-02","","Partner Filter","",""
"","3243","TC06 - Verify Partner Filter","","2026-09-02","passed","2026-09-02","","Status v/s TAT Report Filters","",""
"","1849","[20/202] Status & Redirection for /incentive-details","","2026-09-02","passed","2026-09-02","","URL Redirection and Status Code Capture","",""
