"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1330","[193/202] Status & Redirection for /acl/permissions/delete/{id}","","2026-09-01","passed","2026-09-01","","URL Redirection and Status Code Capture","",""
"","437","[156/202] Status & Redirection for /payments/out-flow-verify-{step}/{payment_detail}","","2026-09-01","passed","2026-09-01","","URL Redirection and Status Code Capture","",""
"","974","[40/202] Status & Redirection for /pre_partner/summary","","2026-09-01","passed","2026-09-01","","URL Redirection and Status Code Capture","",""
"","1102","[36/202] Status & Redirection for /payouts/all","","2026-09-01","passed","2026-09-01","","URL Redirection and Status Code Capture","",""
"","4996","TC03 - Verify District Filter","","2026-09-01","passed","2026-09-01","","Status v/s TAT Report Filters","",""
"","4402","TC07 - Verify Product Category Filter","","2026-09-01","passed","2026-09-01","","Partner Report Filters","",""
"","1570","[12/202] Status & Redirection for /daily-target/all","","2026-09-01","passed","2026-09-01","","URL Redirection and Status Code Capture","",""
"","836","[100/202] Status & Redirection for /reports/post-sales-dashboard/{state_name}/{parent_name}","","2026-09-01","passed","2026-09-01","","URL Redirection and Status Code Capture","",""
"","2","TC01 - Verify Year Filter","","2026-09-01","broken","2026-09-01","","FO Productivity Report","",""
"","0","TC04 - Upload KYC Documents","","2026-09-01","skipped","2026-09-01","","Create Partner","",""
"","994","[198/202] Status & Redirection for /acl/permissions/{user}","","2026-09-01","passed","2026-09-01","","URL Redirection and Status Code Capture","",""
"","0","TC03 - Verify Field Officer Filter","","2026-09-01","skipped","2026-09-01","","CH/FO State-Wise Product Disbursal Report","",""
"","1302","[202/202] Status & Redirection for /surepass_console/index","","2026-09-01","passed","2026-09-01","","URL Redirection and Status Code Capture","",""
"","6993","[5/202] Status & Redirection for /acl/permissions/matrix","","2026-09-01","passed","2026-09-01","","URL Redirection and Status Code Capture","",""
"","1019","[48/202] Status & Redirection for /reports/fo-productivity","","2026-09-01","passed","2026-09-01","","URL Redirection and Status Code Capture","",""
"","0","TC06 - Verify Partner Type Filter","","2026-09-01","skipped","2026-09-01","","Partner Summary Filter","",""
"","4790","TC08 - Verify User Status Filter","","2026-09-01","passed","2026-09-01","","Monthly Partner Report Filters","",""
"","0","Verify create user functionality for State head","","2026-09-01","skipped","2026-09-01","","User Form - Create User Validation","",""
"","1149","[191/202] Status & Redirection for /acl/permissions","","2026-09-01","passed","2026-09-01","","URL Redirection and Status Code Capture","",""
"","4230","TC02 - Verify Lender Filter","","2026-09-01","passed","2026-09-01","","MoM State-Wise Disbursal Report","",""
"","793","[77/202] Status & Redirection for /add-monthly-targets","","2026-09-01","passed","2026-09-01","","URL Redirection and Status Code Capture","",""
"","752","[146/202] Status & Redirection for /daily-target/generate-report","","2026-09-01","passed","2026-09-01","","URL Redirection and Status Code Capture","",""
"","626","[168/202] Status & Redirection for /referrals/all","","2026-09-01","passed","2026-09-01","","URL Redirection and Status Code Capture","",""
"","0","TC10 - Verify Mobile Verified Filter","","2026-09-01","skipped","2026-09-01","","Partner Filter","",""
