"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1117","API 7: Attendance Summary","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","413","API 19: MasterData - Punch-in Sub-Reasons","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","514","API 10: MasterData - Vehicles","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","608","API 23: MasterData - Mitigants","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","1272","API 6: Monthly Performance Overview","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","640","API 9: Incentive Eligibility and Fuel Allowance","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","559","API 3: Login User","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","1654","API 8: PDD Pendency Summary","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","534","API 22: MasterData - Partner Types","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","359","API 20: MasterData - Punch-in Meeting Reasons","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","492","API 4: Delete User","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","228","API 5: Get Users","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","630","API 18: MasterData - Punch-in Reasons","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","494","API 11: MasterData - Brands","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","569","API 15: MasterData - Districts","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","1291","API 12: MasterData - Models","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","493","API 21: MasterData - Lenders","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","453","API 17: MasterData - Lead Source","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","463","API 14: MasterData - States","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","289","API 13: MasterData - Years","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","412","API 2: Create User","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","1131","API 16: MasterData - Tehsils","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
"","589","API 1: Get Users","","2026-07-14","passed","2026-07-14","","🔐 Dynamic API Tests from CSV","",""
