"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","679","should capture status code for /import/download/sample-payout/{id}","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
"","1181","should capture status code for /","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
"","624","should capture status code for /payments/out-flow-close/{payment_detail}","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
"","2881","TC06 - Verify Lender Filter","","2026-07-22","passed","2026-07-22","","Lender Wise Funnel Report","",""
"","3840","TC03 - Verify Field Officer Filter","","2026-07-22","passed","2026-07-22","","CH/FO State-Wise Product Disbursal Report","",""
"","3554","TC07 - Verify Lender Filter","","2026-07-22","passed","2026-07-22","","Status v/s TAT Report Filters","",""
"","32586","LoanAmount_filter","","2026-07-22","passed","2026-07-22","","","",""
"","3000","TC05 - Verify CP Category Filter","","2026-07-22","passed","2026-07-22","","Partner Report Filters","",""
"","749","should capture status code for /reports/lmtd-vs-mtd-hierarchy","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
"","4455","TC05 - Verify Zone Filter","","2026-07-22","passed","2026-07-22","","CH/FO State-Wise Product Disbursal Report","",""
"","7272","TC03 - Verify Status Filter","","2026-07-22","passed","2026-07-22","","Partner Filter","",""
"","12900","TC08 - Verify Product Category Filter","","2026-07-22","passed","2026-07-22","","Monthly Employee Report Filters","",""
"","696","should capture status code for /post-sale/ops-leads","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
"","3171","TC08 - Verify User Status Filter","","2026-07-22","passed","2026-07-22","","Monthly Partner Report Filters","",""
"","457","should capture status code for /acl/permissions/edit/{id}","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
"","2994","TC05 - Verify Source Filter","","2026-07-22","passed","2026-07-22","","Lender Wise Funnel Report","",""
"","3162","TC04 - Verify CH Filter","","2026-07-22","passed","2026-07-22","","Status v/s TAT Report Filters","",""
"","682","should capture status code for /lead/check-reg-no","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
"","6745","TC06 - Verify Multiple Filters Together","","2026-07-22","passed","2026-07-22","","TVS Dashboard Report","",""
"","5258","TC05 - Verify Multiple Filters Together","","2026-07-22","passed","2026-07-22","","FO Productivity Report","",""
"","2999","TC03 - Verify Reporting Manager Filter","","2026-07-22","passed","2026-07-22","","LMTD vs MTD Report Filters","",""
"","3682","TC04 - Verify District Filter","","2026-07-22","passed","2026-07-22","","Monthly Employee Report Filters","",""
"","5048","TC02 - Verify Lender Filter","","2026-07-22","passed","2026-07-22","","MoM State-Wise Disbursal Report","",""
"","727","should capture status code for /raise-queries/state-query-report","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
"","668","should capture status code for /panel/lenders","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
"","722","should capture status code for /reports/lenderwise-lmtd-vs-mtd","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
"","2993","TC03 - Verify Zone Filter","","2026-07-22","passed","2026-07-22","","Product Disbursal Report","",""
"","321","should capture status code for /acl/delete/role/{id}","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
"","532","should capture status code for /docs/show-pending-docs/{lead}","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
"","1672","TC06 - Verify Reset Filter","","2026-07-22","passed","2026-07-22","","FO Productivity Report","",""
"","701","should capture status code for /raise-queries/create","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
"","3115","TC02 - Verify Last Updated Filter","","2026-07-22","passed","2026-07-22","","Partner Summary Filter","",""
"","419","should capture status code for /acl/permissions/delete/{id}","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
"","867","should capture status code for /payouts/all","","2026-07-22","passed","2026-07-22","","URL Redirection and Status Code Capture","",""
