"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","676","API 5: Get Users","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","559","API 23: MasterData - Mitigants","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","798","API 19: MasterData - Punch-in Sub-Reasons","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","724","API 10: MasterData - Vehicles","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","1207","API 16: MasterData - Tehsils","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","398","API 2: Create User","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","622","API 21: MasterData - Lenders","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","789","API 18: MasterData - Punch-in Reasons","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","858","API 12: MasterData - Models","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","688","API 1: Get Users","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","584","API 22: MasterData - Partner Types","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","3016","API 6: Monthly Performance Overview","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","924","API 3: Login User","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","1314","API 11: MasterData - Brands","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","1091","API 20: MasterData - Punch-in Meeting Reasons","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","832","API 17: MasterData - Lead Source","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","729","API 8: PDD Pendency Summary","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","920","API 9: Incentive Eligibility and Fuel Allowance","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","833","API 7: Attendance Summary","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","751","API 13: MasterData - Years","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","410","API 4: Delete User","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","1171","API 15: MasterData - Districts","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","1062","API 14: MasterData - States","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
