"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","915","API 1: Get Users","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","3643","TC02 - Verify Zone Filter","","2026-07-16","passed","2026-07-16","","LMTD vs MTD Report Filters","",""
"","0","Verify Lender Name","","2026-07-16","skipped","2026-07-16","","Lead Filters Validation - New Page","",""
"","5984","TC01 - Verify State Filter","","2026-07-16","passed","2026-07-16","","LMTD vs MTD Report Filters","",""
"","6000","TC02 - Verify Vehicle Type Filter","","2026-07-16","passed","2026-07-16","","Center Data Report","",""
"","19265","TC01 - Fill Pre-Onboarding Form","","2026-07-16","passed","2026-07-16","","Create Pre-Onboarding Partner","",""
"","0","Verify CRMS Status","","2026-07-16","skipped","2026-07-16","","Lead Filters Validation - New Page","",""
"","3891","TC02 - Verify Date Type Filter","","2026-07-16","passed","2026-07-16","","TVS Dashboard Report","",""
"","5","Create Used Vehicle Lead Successfully","","2026-07-16","broken","2026-07-16","","Used Vehicle Lead Creation","",""
"","2731","TC02 - Verify Mobile OTP","","2026-07-16","passed","2026-07-16","","Create Partner","",""
"","4817","TC05 - Verify Active Partners Filter","","2026-07-16","passed","2026-07-16","","Monthly Partner Report Filters","",""
"","3751","TC04 - Verify Field Officer Filter","","2026-07-16","passed","2026-07-16","","TVS Dashboard Report","",""
"","310","API 5: Get Users","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","1610","API 19: MasterData - Punch-in Sub-Reasons","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","1704","TC05 - Verify Cluster Head Filter","","2026-07-16","passed","2026-07-16","","Pre-Onboarding Filter Verification","",""
"","5627","TC07 - Verify Field Officer Filter","","2026-07-16","passed","2026-07-16","","Partner Filter","",""
"","34731","Verify Agent Reporting Manager","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","14821","TC01 - Verify Registration Number Filter","","2026-07-16","passed","2026-07-16","","Center Data Report","",""
"","46126","Verify Role","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","3104","TC05 - Create Partner Successfully","","2026-07-16","failed","2026-07-16","","Create Partner","",""
"","2322","API 10: MasterData - Vehicles","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","39122","Verify Payment Status","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","4151","Verify Name Filter","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","5052","TC07 - Verify Reset Filter","","2026-07-16","passed","2026-07-16","","TVS Dashboard Report","",""
"","6716","TC09 - Verify Platform Filter","","2026-07-16","passed","2026-07-16","","Monthly Partner Report Filters","",""
"","10127","Verify State & District","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","1137","API 17: MasterData - Lead Source","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","3271","Verify Name","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","599","API 3: Login User","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","40054","Verify User Status","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","4005","TC05 - Verify Status Filter","","2026-07-16","passed","2026-07-16","","Last Login Report Filters","",""
"","5011","TC07 - Verify FO/SPOC Filter","","2026-07-16","passed","2026-07-16","","Monthly Partner Report Filters","",""
"","40884","Verify Date Range","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","3245","API 15: MasterData - Districts","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","3567","TC03 - Verify District Filter","","2026-07-16","passed","2026-07-16","","Status v/s TAT Report Filters","",""
"","13516","TC06 - Verify Partner Type Filter","","2026-07-16","failed","2026-07-16","","Partner Summary Filter","",""
"","27716","finds an eligible lead and opens the payments page","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-16","passed","2026-07-16","","Inflow","",""
"","602","API 2: Create User","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","3869","TC03 - Verify Cluster Head Filter","","2026-07-16","passed","2026-07-16","","TVS Dashboard Report","",""
"","6519","Verify Field Officer","","2026-07-16","passed","2026-07-16","","Lead Filters Validation - PL Leads","",""
"","3893","TC04 - Verify Reporting Manager Filter","","2026-07-16","passed","2026-07-16","","Last Login Report Filters","",""
"","12961","adds a remark and approves Verify 2","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-16","failed","2026-07-16","","Outflow — Verify 2","",""
"","36855","Verify Registration Number","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","40204","Verify Payout Status","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","13475","enters retail hold amount, freezes it and approves Verify 1","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-16","failed","2026-07-16","","Outflow — Verify 1","",""
"","3571","TC03 - Verify Reporting Manager Filter","","2026-07-16","passed","2026-07-16","","LMTD vs MTD Report Filters","",""
"","4207","TC05 - Verify Data Type Filter","","2026-07-16","passed","2026-07-16","","Monthly Employee Report Filters","",""
"","31621","Verify Center Data","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","6115","Verify Status","","2026-07-16","passed","2026-07-16","","Lead Filters Validation - PL Leads","",""
"","8532","TC03 - Verify Status Filter","","2026-07-16","passed","2026-07-16","","Partner Filter","",""
"","3401","TC06 - Verify Lender Name Filter","","2026-07-16","passed","2026-07-16","","Product Disbursal Report","",""
"","46326","Verify Login Date","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","3393","TC07 - Verify Lender Filter","","2026-07-16","passed","2026-07-16","","Status v/s TAT Report Filters","",""
"","4858","TC02 - Verify Partner Type Filter","","2026-07-16","passed","2026-07-16","","Partner Filter","",""
"","12193","TC01 - Fill Basic Details","","2026-07-16","passed","2026-07-16","","Create Partner","",""
"","35194","Verify PDD Status","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","12616","closes the payment and verifies success","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-16","failed","2026-07-16","","Outflow — Payment Close","",""
"","2262","API 9: Incentive Eligibility and Fuel Allowance","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","490","API 4: Delete User","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","24925","Verify Lead Platform","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","3706","API 13: MasterData - Years","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","2592","API 23: MasterData - Mitigants","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","2870","API 6: Monthly Performance Overview","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","1387","Reset Filter","","2026-07-16","passed","2026-07-16","","Last Login Report Filters","",""
"","3403","TC07 - Verify Source Filter","","2026-07-16","passed","2026-07-16","","Product Disbursal Report","",""
"","4461","TC05 - Verify CP Category Filter","","2026-07-16","passed","2026-07-16","","Partner Report Filters","",""
"","17668","TC12 - Verify SPOC Status Filter","","2026-07-16","failed","2026-07-16","","Partner Filter","",""
"","5694","TC02 - Verify Last Updated Filter","","2026-07-16","passed","2026-07-16","","Partner Summary Filter","",""
"","44678","Verify Vehicle Type","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","3677","TC04 - Verify Status Filter","","2026-07-16","passed","2026-07-16","","FO Report Filters","",""
"","1","Verify State (SPOC)","","2026-07-16","skipped","2026-07-16","","Lead Filters Validation - New Page","",""
"","24825","TC04 - Verify District Filter","","2026-07-16","passed","2026-07-16","","Monthly Employee Report Filters","",""
"","5200","Verify Combined Filters","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","3909","Verify Spoc","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","1976","API 22: MasterData - Partner Types","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","4119","TC06 - Verify Product Category Filter","","2026-07-16","passed","2026-07-16","","CH/FO State-Wise Product Disbursal Report","",""
"","4532","TC04 - Verify Cluster Head Filter","","2026-07-16","passed","2026-07-16","","Partner Summary Filter","",""
"","7294","TC06 - Verify Cluster Head Filter","","2026-07-16","passed","2026-07-16","","Partner Filter","",""
"","13317","uploads payment proof and approves payment","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-16","failed","2026-07-16","","Outflow — Add Payment","",""
"","3870","Verify Vehicle Type Filter","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","16722","TC02 - Verify Name Filter","","2026-07-16","passed","2026-07-16","","Finance Point Report","",""
"","5562","TC02 - Verify State Filter","","2026-07-16","passed","2026-07-16","","Status v/s TAT Report Filters","",""
"","3879","TC06 - Verify Lender Filter","","2026-07-16","passed","2026-07-16","","Lender Wise Funnel Report","",""
"","4261","TC05 - Verify District Filter","","2026-07-16","passed","2026-07-16","","Partner Filter","",""
"","6398","creates an inflow entry","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-16","passed","2026-07-16","","Inflow","",""
"","3495","Verify Date Range Filter","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","387","TC02 - Submit Form","","2026-07-16","passed","2026-07-16","","Create Pre-Onboarding Partner","",""
"","39399","Verify Customer Name","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","16665","TC11 - Verify Platform Filter","","2026-07-16","failed","2026-07-16","","Partner Filter","",""
"","3767","TC05 - Verify Vehicle Type Filter","","2026-07-16","passed","2026-07-16","","TVS Dashboard Report","",""
"","6005","TC04 - Verify Data Type Filter","","2026-07-16","passed","2026-07-16","","Monthly Partner Report Filters","",""
"","35810","Verify Application Status","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","2699","TC03 - Verify Partner Type Filter","","2026-07-16","passed","2026-07-16","","Pre-Onboarding Filter Verification","",""
"","3416","TC03 - Verify Zone Filter","","2026-07-16","passed","2026-07-16","","Product Disbursal Report","",""
"","6853","TC09 - Verify Penny Drop Filter","","2026-07-16","passed","2026-07-16","","Partner Filter","",""
"","4848","TC03 - Verify Field Officer Filter","","2026-07-16","passed","2026-07-16","","CH/FO State-Wise Product Disbursal Report","",""
"","1784","API 21: MasterData - Lenders","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","12857","completes ops verification and approves","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-16","failed","2026-07-16","","Outflow — Ops Verification","",""
"","4459","Verify Mobile Filter","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","218827","Should visit each endpoint, combine with baseUrl, capture status code, and generate report","","2026-07-16","passed","2026-07-16","","URL Redirection and Status Code Capture","",""
"","1433","API 20: MasterData - Punch-in Meeting Reasons","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","2969","TC04 - Verify CH Filter","","2026-07-16","passed","2026-07-16","","Status v/s TAT Report Filters","",""
"","13562","TC03 - Fill Bank Details","","2026-07-16","passed","2026-07-16","","Create Partner","",""
"","6358","TC06 - Verify Multiple Filters Together","","2026-07-16","passed","2026-07-16","","TVS Dashboard Report","",""
"","4518","TC04 - Verify FO Role Filter","","2026-07-16","passed","2026-07-16","","FO Productivity Report","",""
"","42919","Verify Lender Confirmation","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","2619","TC04 - Verify State Filter","","2026-07-16","passed","2026-07-16","","Pre-Onboarding Filter Verification","",""
"","7902","Verify State Filter","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","3280","TC08 - Verify Reset Filter","","2026-07-16","passed","2026-07-16","","Partner Report Filters","",""
"","7623","TC06 - Verify Field Officer Filter","","2026-07-16","passed","2026-07-16","","Monthly Employee Report Filters","",""
"","4024","TC07 - Verify Product Category Filter","","2026-07-16","passed","2026-07-16","","Partner Report Filters","",""
"","2614","Verify Mobile","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","9154","TC02 - Verify Lender Filter","","2026-07-16","passed","2026-07-16","","MoM State-Wise Disbursal Report","",""
"","15617","Verify state(spoc)","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","3593","TC04 - Verify Product Category Filter","","2026-07-16","passed","2026-07-16","","Product Disbursal Report","",""
"","3393","TC05 - Verify Field Officer Filter","","2026-07-16","passed","2026-07-16","","Status v/s TAT Report Filters","",""
"","10398","TC04 - Upload KYC Documents","","2026-07-16","failed","2026-07-16","","Create Partner","",""
"","11807","Create Lead Successfully","","2026-07-16","failed","2026-07-16","","User Form - Create User Validation","",""
"","1190","API 11: MasterData - Brands","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","5711","TC03 - Verify Center Filter","","2026-07-16","passed","2026-07-16","","Center Data Report","",""
"","4692","TC01 - Verify Year Filter","","2026-07-16","passed","2026-07-16","","FO Productivity Report","",""
"","5922","Verify Source","","2026-07-16","passed","2026-07-16","","Lead Filters Validation - PL Leads","",""
"","7089","TC03 - Verify State Filter","","2026-07-16","passed","2026-07-16","","Partner Summary Filter","",""
"","20138","TC13 - Verify App Downloaded Filter","","2026-07-16","failed","2026-07-16","","Partner Filter","",""
"","5447","TC09 - Verify Reset Filter","","2026-07-16","passed","2026-07-16","","Monthly Employee Report Filters","",""
"","908","API 7: Attendance Summary","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","1847","TC01 - Verify Date Range Filter","","2026-07-16","passed","2026-07-16","","TVS Dashboard Report","",""
"","4377","TC06 - Verify Platform Filter","","2026-07-16","passed","2026-07-16","","Partner Report Filters","",""
"","9723","raises an outflow for the captured RC number","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-16","passed","2026-07-16","","Outflow — Bank Info & Document Upload","",""
"","34818","Verify Ops Rejected","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","5917","uploads all required documents and approves payment type","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-16","passed","2026-07-16","","Outflow — Bank Info & Document Upload","",""
"","12146","TC08 - Verify Product Category Filter","","2026-07-16","passed","2026-07-16","","Monthly Employee Report Filters","",""
"","3710","API 14: MasterData - States","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","6153","TC08 - Verify User Status Filter","","2026-07-16","passed","2026-07-16","","Monthly Partner Report Filters","",""
"","12908","TC03 - Verify Mobile Number Filter","","2026-07-16","passed","2026-07-16","","Finance Point Report","",""
"","6061","Verify Partners","","2026-07-16","passed","2026-07-16","","Lead Filters Validation - PL Leads","",""
"","24796","TC03 - Verify Partner Filter","","2026-07-16","passed","2026-07-16","","MoM State-Wise Disbursal Report","",""
"","2462","TC02 - Verify Mobile Number Filter","","2026-07-16","passed","2026-07-16","","Pre-Onboarding Filter Verification","",""
"","1462","API 18: MasterData - Punch-in Reasons","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","0","Verify Reg No","","2026-07-16","skipped","2026-07-16","","Lead Filters Validation - New Page","",""
"","7131","TC03 - Verify Partner Creation","","2026-07-16","passed","2026-07-16","","Create Pre-Onboarding Partner","",""
"","3533","TC06 - Verify Partner Filter","","2026-07-16","passed","2026-07-16","","Status v/s TAT Report Filters","",""
"","15088","TC01 - Verify Name Filter","","2026-07-16","passed","2026-07-16","","Pre-Onboarding Filter Verification","",""
"","3912","TC02 - Verify District Filter","","2026-07-16","passed","2026-07-16","","Last Login Report Filters","",""
"","45","TC06 - Verify URL contains  after applying filter","","2026-07-16","passed","2026-07-16","","Partner Summary Filter","",""
"","1880","API 8: PDD Pendency Summary","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","13191","TC07 - Verify Status Filter","","2026-07-16","passed","2026-07-16","","Monthly Employee Report Filters","",""
"","6651","TC05 - Verify Multiple Filters Together","","2026-07-16","passed","2026-07-16","","FO Productivity Report","",""
"","5090","TC06 - Verify CH / Reporting Manager Filter","","2026-07-16","passed","2026-07-16","","Monthly Partner Report Filters","",""
"","48662","Verify state(lead) and District(lead)","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","1643","TC06 - Verify Reset Filter","","2026-07-16","passed","2026-07-16","","FO Productivity Report","",""
"","4820","TC08 - Verify Home Coordinates Filter","","2026-07-16","passed","2026-07-16","","Partner Filter","",""
"","3766","TC05 - Verify Product Category Filter","","2026-07-16","passed","2026-07-16","","FO Report Filters","",""
"","2248","API 16: MasterData - Tehsils","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","0","Verify State & District (Lead)","","2026-07-16","skipped","2026-07-16","","Lead Filters Validation - New Page","",""
"","4129","TC05 - Verify Source Filter","","2026-07-16","passed","2026-07-16","","Lender Wise Funnel Report","",""
"","25395","Verify Product Category Filter","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","44435","LoanAmount_filter","","2026-07-16","passed","2026-07-16","","","",""
"","14014","TC10 - Verify Mobile Verified Filter","","2026-07-16","failed","2026-07-16","","Partner Filter","",""
"","2453","API 12: MasterData - Models","","2026-07-16","passed","2026-07-16","","🔐 Dynamic API Tests from CSV","",""
"","4387","fills receiver details and submits bank info","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-16","passed","2026-07-16","","Outflow — Bank Info & Document Upload","",""
"","44966","Verify Lender","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
"","12490","verifies the inflow and confirms success","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-16","passed","2026-07-16","","Inflow","",""
"","13873","TC06 - Verify Status Filter","","2026-07-16","passed","2026-07-16","","Finance Point Report","",""
"","4744","TC05 - Verify Zone Filter","","2026-07-16","passed","2026-07-16","","CH/FO State-Wise Product Disbursal Report","",""
"","2877","Verify Month-Year Filter","","2026-07-16","passed","2026-07-16","","Lead Filters Validation","",""
