"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10156","uploads payment proof and approves payment","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-20","failed","2026-07-20","","Outflow — Add Payment","",""
"","10138","raises an outflow for the captured RC number","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-20","failed","2026-07-20","","Outflow — Bank Info & Document Upload","",""
"","12444","uploads all required documents and approves payment type","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-20","failed","2026-07-20","","Outflow — Bank Info & Document Upload","",""
"","22483","verifies the inflow and confirms success","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-20","failed","2026-07-20","","Inflow","",""
"","10138","adds a remark and approves Verify 2","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-20","failed","2026-07-20","","Outflow — Verify 2","",""
"","10152","closes the payment and verifies success","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-20","failed","2026-07-20","","Outflow — Payment Close","",""
"","25723","LoanAmount_filter","","2026-07-20","passed","2026-07-20","","","",""
"","10159","completes ops verification and approves","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-20","failed","2026-07-20","","Outflow — Ops Verification","",""
"","61753","finds an eligible lead and opens the payments page","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-20","passed","2026-07-20","","Inflow","",""
"","10137","enters retail hold amount, freezes it and approves Verify 1","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-20","failed","2026-07-20","","Outflow — Verify 1","",""
"","10144","fills receiver details and submits bank info","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-20","failed","2026-07-20","","Outflow — Bank Info & Document Upload","",""
"","4340","creates an inflow entry","Full Payment Flow — Inflow → Outflow (Used Vehicle / Disbursed)","2026-07-20","passed","2026-07-20","","Inflow","",""
