"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","620","API 9: Incentive Eligibility and Fuel Allowance","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","681","API 3: Login User","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","10170","TC04 - Verify State Filter","","2026-07-20","failed","2026-07-20","","Pre-Onboarding Filter Verification","",""
"","237","API 5: Get Users","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","10171","TC03 - Verify Partner Type Filter","","2026-07-20","failed","2026-07-20","","Pre-Onboarding Filter Verification","",""
"","1158","API 6: Monthly Performance Overview","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","10197","TC03 - Verify Status Filter","","2026-07-20","failed","2026-07-20","","Partner Filter","",""
"","456","API 20: MasterData - Punch-in Meeting Reasons","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","401","API 19: MasterData - Punch-in Sub-Reasons","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","14804","TC01 - Verify Date Range Filter","","2026-07-20","failed","2026-07-20","","Partner Filter","",""
"","14254","TC01 - Fill Pre-Onboarding Form","","2026-07-20","passed","2026-07-20","","Create Pre-Onboarding Partner","",""
"","10171","TC02 - Verify Mobile Number Filter","","2026-07-20","failed","2026-07-20","","Pre-Onboarding Filter Verification","",""
"","10152","TC02 - Verify Partner Type Filter","","2026-07-20","failed","2026-07-20","","Partner Filter","",""
"","10188","TC05 - Verify District Filter","","2026-07-20","failed","2026-07-20","","Partner Filter","",""
"","4746","TC05 - Verify Field Officer Filter","","2026-07-20","passed","2026-07-20","","Partner Summary Filter","",""
"","10198","TC08 - Verify Home Coordinates Filter","","2026-07-20","failed","2026-07-20","","Partner Filter","",""
"","10190","TC09 - Verify Penny Drop Filter","","2026-07-20","failed","2026-07-20","","Partner Filter","",""
"","710","API 21: MasterData - Lenders","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","180","TC02 - Submit Form","","2026-07-20","passed","2026-07-20","","Create Pre-Onboarding Partner","",""
"","356","API 2: Create User","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","465","API 23: MasterData - Mitigants","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","37841","TC04 - Upload KYC Documents","","2026-07-20","passed","2026-07-20","","Create Partner","",""
"","10131","TC06 - Verify Cluster Head Filter","","2026-07-20","failed","2026-07-20","","Partner Filter","",""
"","10203","TC12 - Verify SPOC Status Filter","","2026-07-20","failed","2026-07-20","","Partner Filter","",""
"","14336","TC01 - Verify Name Filter","","2026-07-20","failed","2026-07-20","","Pre-Onboarding Filter Verification","",""
"","449","API 17: MasterData - Lead Source","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","432","API 11: MasterData - Brands","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","10208","TC13 - Verify App Downloaded Filter","","2026-07-20","failed","2026-07-20","","Partner Filter","",""
"","3729","TC02 - Verify Last Updated Filter","","2026-07-20","passed","2026-07-20","","Partner Summary Filter","",""
"","558","API 22: MasterData - Partner Types","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","7204","TC03 - Fill Bank Details","","2026-07-20","passed","2026-07-20","","Create Partner","",""
"","393","API 10: MasterData - Vehicles","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","65","TC06 - Verify URL contains  after applying filter","","2026-07-20","passed","2026-07-20","","Partner Summary Filter","",""
"","476","API 4: Delete User","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","7337","TC01 - Fill Basic Details","","2026-07-20","passed","2026-07-20","","Create Partner","",""
"","1583","TC02 - Verify Mobile OTP","","2026-07-20","passed","2026-07-20","","Create Partner","",""
"","822","API 16: MasterData - Tehsils","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","10185","TC07 - Verify Status Filter","","2026-07-20","failed","2026-07-20","","Pre-Onboarding Filter Verification","",""
"","10166","TC05 - Verify Cluster Head Filter","","2026-07-20","failed","2026-07-20","","Pre-Onboarding Filter Verification","",""
"","373","API 15: MasterData - Districts","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","10154","TC06 - Verify Field Officer Filter","","2026-07-20","failed","2026-07-20","","Pre-Onboarding Filter Verification","",""
"","381","API 12: MasterData - Models","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","375","API 13: MasterData - Years","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","643","API 1: Get Users","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","4303","TC03 - Verify Partner Creation","","2026-07-20","passed","2026-07-20","","Create Pre-Onboarding Partner","",""
"","518","API 8: PDD Pendency Summary","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","5525","TC03 - Verify State Filter","","2026-07-20","passed","2026-07-20","","Partner Summary Filter","",""
"","630","API 7: Attendance Summary","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","17425","Create Lead And Complete FI To OPS Journey","","2026-07-20","failed","2026-07-20","","Complete Used Vehicle Lead Journey","",""
"","3621","TC04 - Verify Cluster Head Filter","","2026-07-20","passed","2026-07-20","","Partner Summary Filter","",""
"","591","API 18: MasterData - Punch-in Reasons","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","433","API 14: MasterData - States","","2026-07-20","passed","2026-07-20","","🔐 Dynamic API Tests from CSV","",""
"","10172","TC07 - Verify Field Officer Filter","","2026-07-20","failed","2026-07-20","","Partner Filter","",""
"","10235","TC11 - Verify Platform Filter","","2026-07-20","failed","2026-07-20","","Partner Filter","",""
"","4541","TC06 - Verify Partner Type Filter","","2026-07-20","passed","2026-07-20","","Partner Summary Filter","",""
"","10200","TC10 - Verify Mobile Verified Filter","","2026-07-20","failed","2026-07-20","","Partner Filter","",""
"","14694","TC05 - Create Partner Successfully","","2026-07-20","passed","2026-07-20","","Create Partner","",""
