"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3294","TC06 - Verify Partner Filter","","2026-09-18","passed","2026-09-18","","Status v/s TAT Report Filters","",""
"","8778","TC13 - Verify App Downloaded Filter","","2026-09-18","passed","2026-09-18","","Partner Filter","",""
"","3576","TC06 - Verify Platform Filter","","2026-09-18","passed","2026-09-18","","Partner Report Filters","",""
"","1310","[11/202] Status & Redirection for /daily-target","","2026-09-18","passed","2026-09-18","","URL Redirection and Status Code Capture","",""
"","1243","[97/202] Status & Redirection for /reports/all-lead-data","","2026-09-18","passed","2026-09-18","","URL Redirection and Status Code Capture","",""
"","2900","[14/202] Status & Redirection for /document/all","","2026-09-18","passed","2026-09-18","","URL Redirection and Status Code Capture","",""
"","2283","TestCase 2.8: Select Vehicle Type (Tractor)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-18","passed","2026-09-18","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","1168","[40/202] Status & Redirection for /pre_partner/summary","","2026-09-18","passed","2026-09-18","","URL Redirection and Status Code Capture","",""
"","1165","[44/202] Status & Redirection for /raise-queries/user-query-report","","2026-09-18","passed","2026-09-18","","URL Redirection and Status Code Capture","",""
"","1065","[3/202] Status & Redirection for /acl/permission","","2026-09-18","passed","2026-09-18","","URL Redirection and Status Code Capture","",""
"","1240","[79/202] Status & Redirection for /incentive-details","","2026-09-18","passed","2026-09-18","","URL Redirection and Status Code Capture","",""
"","1331","[126/202] Status & Redirection for /lead/crmsIndex","","2026-09-18","passed","2026-09-18","","URL Redirection and Status Code Capture","",""
"","6131","TestCase 10.3: Open Latest Lead via Three Dot Menu","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-18","passed","2026-09-18","","Stage 6: Retail Support Team - Final Disbursement","",""
"","60000","TestCase 5.1: Upload All Required KYC Documents","Create Partner - Detailed End-to-End Validation Checks with Negative & Edge Cases","2026-09-18","passed","2026-09-18","","Stage 5: Multi-Step Wizard & Final Submission","",""
"","1804","[146/202] Status & Redirection for /daily-target/generate-report","","2026-09-18","passed","2026-09-18","","URL Redirection and Status Code Capture","",""
"","1187","[110/202] Status & Redirection for /import/download/error/{id}","","2026-09-18","failed","2026-09-18","","URL Redirection and Status Code Capture","",""
"","1729","TestCase 1.2: Partner Name - Negative Validation (Reject invalid special characters: @#$%)","Create Partner - Detailed End-to-End Validation Checks with Negative & Edge Cases","2026-09-18","passed","2026-09-18","","Stage 1: Basic Details & Name Field Validations","",""
"","2662","TC06 - Verify Upload CV and Experience Documents file attachments","","2026-09-18","passed","2026-09-18","","HR Point - Referral Query Creation & Validation","",""
"","1248","[164/202] Status & Redirection for /payouts/configure-setting","","2026-09-18","passed","2026-09-18","","URL Redirection and Status Code Capture","",""
"","3205","TC06 - Verify Selecting Query Type Other populates Free Flow Area subcategory","","2026-09-18","passed","2026-09-18","","HR Point - Raise Query Creation & FAQ Verification","",""
"","2711","TC05 - Verify Cluster Head Filter","","2026-09-18","passed","2026-09-18","","Pre-Onboarding Filter Verification","",""
"","500","TestCase 2.3: Loan Amount - BVA Min Boundary (Exactly 10)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-18","passed","2026-09-18","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","1264","TestCase 2.3: Mobile Field - Negative Validation (More than 10 digits: 987654321099)","Create Partner - Detailed End-to-End Validation Checks with Negative & Edge Cases","2026-09-18","passed","2026-09-18","","Stage 2: Mobile Field Validations & OTP Verification","",""
"","1032","[32/202] Status & Redirection for /partner/all","","2026-09-18","passed","2026-09-18","","URL Redirection and Status Code Capture","",""
"","3058","TC05 - Verify Vehicle Type Filter","","2026-09-18","passed","2026-09-18","","Product Disbursal Report","",""
"","1357","[49/202] Status & Redirection for /reports/fo-vs-status","","2026-09-18","passed","2026-09-18","","URL Redirection and Status Code Capture","",""
"","9950","TC05 - Verify Active Partners Filter","","2026-09-18","passed","2026-09-18","","Monthly Partner Report Filters","",""
"","6636","TC06 - Verify Assigned To Filter","","2026-09-18","passed","2026-09-18","","HR Point - Raise Query List Filters","",""
"","12165","TC04 - Verify State Filter","","2026-09-18","passed","2026-09-18","","Partner Filter","",""
"","4078","TC05 - Verify Multiple Filters Combined (Search & Verify Grid)","","2026-09-18","passed","2026-09-18","","HR Point - State Wise Query Report Filters","",""
"","6141","TC04 - Verify Multiple Filters Combined (Search & Verify Grid)","","2026-09-18","passed","2026-09-18","","HR Point - User Wise Query Report Filters","",""
"","4096","TC09 - Verify Fill and Submit Add New Employee Account Modal","","2026-09-18","passed","2026-09-18","","HR Point - All Employee Account Filters & Creation","",""
"","5003","TC05 - Verify Work Experience Experienced displays Experience Documents section","","2026-09-18","passed","2026-09-18","","HR Point - Referral Query Creation & Validation","",""
"","8449","TestCase 4.5: Verify Lead Created Successfully","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-18","passed","2026-09-18","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","1739","[53/202] Status & Redirection for /reports/lender-wise-report","","2026-09-18","passed","2026-09-18","","URL Redirection and Status Code Capture","",""
"","1026","TestCase 3.3: Bank Account - BVA Below Minimum (Under 9 digits: 12345)","Create Partner - Detailed End-to-End Validation Checks with Negative & Edge Cases","2026-09-18","passed","2026-09-18","","Stage 3: Bank Details & Financial Validations","",""
"","1047","[29/202] Status & Redirection for /lead/website-leads","","2026-09-18","passed","2026-09-18","","URL Redirection and Status Code Capture","",""
