"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","","TC07 - Verify Field Officer Filter","","","passed","","","Partner Filter","",""
"","8809","TC06 - Should open filter drawer and apply filters in mobile view","HR Point - User Wise Query Report Filters","2026-09-07","passed","2026-09-07","","Mobile View - User Wise Query Report","",""
"","4032","TC09 - Verify End-to-End Query Submission for Salary query","","2026-09-07","passed","2026-09-07","","HR Point - Raise Query Creation & FAQ Verification","",""
"","1025","TestCase 6.2: FI to Login - Loan Amount Negative Validation (Below minimum: 5 < 10)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-07","passed","2026-09-07","","Stage 2: FI Flow & FI to Login Stage Validations","",""
"","3775","TC02 - Verify District Filter","","2026-09-07","passed","2026-09-07","","Last Login Report Filters","",""
"","1285","TestCase 2.5: Monthly Files - BVA Max Boundary (Large volume: 9999)","Create Pre-Onboarding Partner - Detailed Validation Checks with Negative & Edge Cases","2026-09-07","passed","2026-09-07","","Stage 2: Mobile & Monthly Files Boundary Validations","",""
"","1181","[146/202] Status & Redirection for /daily-target/generate-report","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
"","2172","TestCase 7.6: NOC Status - Upload NOC Document","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-07","passed","2026-09-07","","Stage 3: Field Officer - Login to Ops Check Pending Validations","",""
"","1083","[142/202] Status & Redirection for /contract/proxy/{filename}","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
"","6516","TC02 - Verify State Filter","","2026-09-07","passed","2026-09-07","","Status v/s TAT Report Filters","",""
"","3360","TC07 - Verify Product Category Filter","","2026-09-07","passed","2026-09-07","","Partner Report Filters","",""
"","5495","TestCase 8.21: OPS Form - Final Submit (Status -> APPROVED)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-07","passed","2026-09-07","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","1122","[147/202] Status & Redirection for /user/all","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
"","","TC03 - Verify Status Filter","","","passed","","","Partner Filter","",""
"","1094","[121/202] Status & Redirection for /lead/mobile-lead-listing","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
"","1034","[194/202] Status & Redirection for /acl/roles","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
"","1436","[11/202] Status & Redirection for /daily-target","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
"","3877","TestCase 10.5: Select Disbursed Status","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-07","passed","2026-09-07","","Stage 6: Retail Support Team - Final Disbursement","",""
"","249","TestCase 4.4: Submit Lead","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-07","passed","2026-09-07","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","1149","[43/202] Status & Redirection for /raise-queries/state-query-report","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
"","1172","[179/202] Status & Redirection for /get-user","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
"","1182","[102/202] Status & Redirection for /reports/mom-lender-disbursal","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
"","1032","[28/202] Status & Redirection for /lead/pl/all","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
"","1880","TC05 - Verify Work Experience Experienced displays Experience Documents section","","2026-09-07","passed","2026-09-07","","HR Point - Referral Query Creation & Validation","",""
"","3907","TC02 - Verify Zone Filter","","2026-09-07","passed","2026-09-07","","LMTD vs MTD Report Filters","",""
"","925","[36/202] Status & Redirection for /payouts/all","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
"","2555","TestCase 2.8: Select Vehicle Type (Tractor)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-07","passed","2026-09-07","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","791","TestCase 4.1: Enter Negative Area Remark","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-07","passed","2026-09-07","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","833","TestCase 9.17: Interest Rate - BVA Max Boundary (Exactly 30)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-07","passed","2026-09-07","","Stage 5: Field Officer - Approved to Verification Pending Validations","",""
"","1303","[74/202] Status & Redirection for /transactions/payments","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
"","3514","TC04 - Verify Status Filter","","2026-09-07","passed","2026-09-07","","FO Report Filters","",""
"","1140","[44/202] Status & Redirection for /raise-queries/user-query-report","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
"","1158","[24/202] Status & Redirection for /lead/create-mahindra-lead","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
"","3314","TC08 - Direct URL Navigation with Invalid Query Parameters","","2026-09-07","passed","2026-09-07","","Partner Summary Filter","",""
"","4327","TC03 - Verify District Filter","","2026-09-07","passed","2026-09-07","","Status v/s TAT Report Filters","",""
"","1048","[178/202] Status & Redirection for /post-sale/ops-leads","","2026-09-07","passed","2026-09-07","","URL Redirection and Status Code Capture","",""
