"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","495","TestCase 2.1d: Loan Amount - BVA Max Boundary (Exactly 999000)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","10178","Operation Cost Mandatory Validation & Form Submission (Status -> APPROVED)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","failed","2026-08-05","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","79824","OPS Team Login & Search Lead","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","260","TestCase 2.1e: Loan Amount - Positive Validation (Valid amount: 500000)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","421","TestCase 2.1c: Loan Amount - BVA Min Boundary (Exactly 10)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","2325","TestCase 1.3d: Mobile Field - Positive Validation (Valid 10-digit mobile)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","24763","FI Flow Completion","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 2: FI Flow & FI to Login Stage Validations","",""
"","947","TestCase 2.1b: Loan Amount - Negative Validation (Above maximum: 999001 > 999000)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","1133","TestCase 1.2a: Name Field - Negative Validation (Rejects special chars & numbers)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","2348","TestCase 1.2b: Name Field - Positive Validation (Accepts valid name)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-08-05","passed","2026-08-05","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
