"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","269176","Create Lead And Complete FI To OPS Journey","","2026-07-20","passed","2026-07-20","","Complete Used Vehicle Lead Journey","",""
"","1645","TC05 - Verify Cluster Head Filter","","2026-07-20","passed","2026-07-20","","Pre-Onboarding Filter Verification","",""
"","6782","TC06 - Verify Cluster Head Filter","","2026-07-20","passed","2026-07-20","","Partner Filter","",""
"","5848","TC10 - Verify Mobile Verified Filter","","2026-07-20","passed","2026-07-20","","Partner Filter","",""
"","5753","TC11 - Verify Platform Filter","","2026-07-20","passed","2026-07-20","","Partner Filter","",""
"","7480","TC01 - Fill Basic Details","","2026-07-20","passed","2026-07-20","","Create Partner","",""
"","4425","TC02 - Verify Partner Type Filter","","2026-07-20","passed","2026-07-20","","Partner Filter","",""
"","4094","TC04 - Verify Cluster Head Filter","","2026-07-20","passed","2026-07-20","","Partner Summary Filter","",""
"","4406","TC07 - Verify Field Officer Filter","","2026-07-20","passed","2026-07-20","","Partner Filter","",""
"","7445","TC03 - Verify Status Filter","","2026-07-20","passed","2026-07-20","","Partner Filter","",""
"","6347","TC03 - Verify State Filter","","2026-07-20","passed","2026-07-20","","Partner Summary Filter","",""
"","2103","TC02 - Verify Mobile Number Filter","","2026-07-20","passed","2026-07-20","","Pre-Onboarding Filter Verification","",""
"","1794","TC02 - Verify Mobile OTP","","2026-07-20","passed","2026-07-20","","Create Partner","",""
"","5675","TC05 - Verify Field Officer Filter","","2026-07-20","passed","2026-07-20","","Partner Summary Filter","",""
"","1930","TC04 - Verify State Filter","","2026-07-20","passed","2026-07-20","","Pre-Onboarding Filter Verification","",""
"","3622","TC02 - Verify Last Updated Filter","","2026-07-20","passed","2026-07-20","","Partner Summary Filter","",""
"","6385","TC13 - Verify App Downloaded Filter","","2026-07-20","passed","2026-07-20","","Partner Filter","",""
"","2245","TC07 - Verify Status Filter","","2026-07-20","passed","2026-07-20","","Pre-Onboarding Filter Verification","",""
"","4289","TC08 - Verify Home Coordinates Filter","","2026-07-20","passed","2026-07-20","","Partner Filter","",""
"","5299","TC06 - Verify Partner Type Filter","","2026-07-20","passed","2026-07-20","","Partner Summary Filter","",""
"","5900","TC09 - Verify Penny Drop Filter","","2026-07-20","passed","2026-07-20","","Partner Filter","",""
"","5957","TC03 - Verify Partner Creation","","2026-07-20","passed","2026-07-20","","Create Pre-Onboarding Partner","",""
"","1580","TC06 - Verify Field Officer Filter","","2026-07-20","passed","2026-07-20","","Pre-Onboarding Filter Verification","",""
"","48347","TC04 - Upload KYC Documents","","2026-07-20","passed","2026-07-20","","Create Partner","",""
"","8416","TC03 - Fill Bank Details","","2026-07-20","passed","2026-07-20","","Create Partner","",""
"","18778","TC01 - Verify Name Filter","","2026-07-20","passed","2026-07-20","","Pre-Onboarding Filter Verification","",""
"","13946","TC01 - Fill Pre-Onboarding Form","","2026-07-20","passed","2026-07-20","","Create Pre-Onboarding Partner","",""
"","9","TC01 - Verify Date Range Filter","","2026-07-20","passed","2026-07-20","","Partner Summary Filter","",""
"","1868","TC03 - Verify Partner Type Filter","","2026-07-20","passed","2026-07-20","","Pre-Onboarding Filter Verification","",""
"","6115","TC12 - Verify SPOC Status Filter","","2026-07-20","passed","2026-07-20","","Partner Filter","",""
"","70","TC06 - Verify URL contains  after applying filter","","2026-07-20","passed","2026-07-20","","Partner Summary Filter","",""
"","4173","TC05 - Verify District Filter","","2026-07-20","passed","2026-07-20","","Partner Filter","",""
"","10461","TC05 - Create Partner Successfully","","2026-07-20","passed","2026-07-20","","Create Partner","",""
"","148","TC02 - Submit Form","","2026-07-20","passed","2026-07-20","","Create Pre-Onboarding Partner","",""
