"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","360","API 2: Create User","","2026-07-13","passed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","483","API 3: Login User","","2026-07-13","passed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","274","API 22: MasterData - Partner Types","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","258","API 14: MasterData - States","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","184","API 15: MasterData - Districts","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","242","API 8: PDD Pendency Summary","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","327","API 6: Monthly Performance Overview","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","247","API 9: Incentive Eligibility and Fuel Allowance","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","209","API 19: MasterData - Punch-in Sub-Reasons","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","240","API 17: MasterData - Lead Source","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","634","API 1: Get Users","","2026-07-13","passed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","244","API 16: MasterData - Tehsils","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","293","API 10: MasterData - Vehicles","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","201","API 21: MasterData - Lenders","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","242","API 13: MasterData - Years","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","217","API 20: MasterData - Punch-in Meeting Reasons","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","235","API 11: MasterData - Brands","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","285","API 23: MasterData - Mitigants","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","239","API 5: Get Users","","2026-07-13","passed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","400","API 4: Delete User","","2026-07-13","passed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","297","API 18: MasterData - Punch-in Reasons","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","238","API 12: MasterData - Models","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
"","232","API 7: Attendance Summary","","2026-07-13","failed","2026-07-13","","🔐 Dynamic API Tests from CSV","",""
