"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6101","TC06 - Verify Partner Type Filter","","2026-07-21","passed","2026-07-21","","Partner Summary Filter","",""
"","1034","should capture status code for /raise-queries","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","905","should capture status code for /post-sale/ops-leads","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","934","should capture status code for /partner/create","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1080","should capture status code for /reports/lenderwise-lmtd-vs-mtd","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","17369","TC01 - Verify Registration Number Filter","","2026-07-21","passed","2026-07-21","","Center Data Report","",""
"","4069","TC05 - Verify Status Filter","","2026-07-21","passed","2026-07-21","","Last Login Report Filters","",""
"","1031","should capture status code for /daily-target/all","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","6375","TC02 - Verify State Filter","","2026-07-21","passed","2026-07-21","","Status v/s TAT Report Filters","",""
"","1115","should capture status code for /export/all","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1262","should capture status code for /acl/roles","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","3702","TC04 - Verify CH Filter","","2026-07-21","passed","2026-07-21","","Status v/s TAT Report Filters","",""
"","695","should capture status code for /reports/post-sales-dashboard/{state_name}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1107","should capture status code for /reports/fo-productivity","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","6717","TC11 - Verify Platform Filter","","2026-07-21","passed","2026-07-21","","Partner Filter","",""
"","1110","should capture status code for /incentive-plans/view/{incentive}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1113","should capture status code for /center/centers-data","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","668","should capture status code for /acl/permissions/edit/{id}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1022","should capture status code for /document/all","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","5937","TC07 - Verify Reset Filter","","2026-07-21","passed","2026-07-21","","TVS Dashboard Report","",""
"","1026","should capture status code for /reports/all-punch-point","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","658","should capture status code for /reports/monthOnMonthFoReport","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1035","should capture status code for /fuel-incentive-configs","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","989","should capture status code for /docs/all-pending-docs","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1140","should capture status code for /reports/fo-vs-status","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1014","should capture status code for /notifications/all","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","6432","TC03 - Verify Status Filter","","2026-07-21","passed","2026-07-21","","Partner Filter","",""
"","4361","TC05 - Verify Zone Filter","","2026-07-21","passed","2026-07-21","","CH/FO State-Wise Product Disbursal Report","",""
"","6057","TC09 - Verify Reset Filter","","2026-07-21","passed","2026-07-21","","Monthly Employee Report Filters","",""
"","996","should capture status code for /payments/out-flow-confirm/{payment_detail}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1050","should capture status code for /pre_partner/summary","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","7320","TC03 - Verify Partner Filter","","2026-07-21","passed","2026-07-21","","MoM Lender-Wise Disbursal Report","",""
"","1260","should capture status code for /referrals/all","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","4414","TC02 - Verify Lender Filter","","2026-07-21","passed","2026-07-21","","CH/FO State-Wise Product Disbursal Report","",""
"","2175","TC02 - Verify Mobile Number Filter","","2026-07-21","passed","2026-07-21","","Pre-Onboarding Filter Verification","",""
"","909","should capture status code for /pdf/generate","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","862","should capture status code for /acl/permissions/delete/{id}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1034","should capture status code for /reports/lead-status-report","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","985","should capture status code for /pdf/download-file","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1028","should capture status code for /payments/all","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","963","should capture status code for /reports/punch-point","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","4786","TC04 - Verify Data Type Filter","","2026-07-21","passed","2026-07-21","","Monthly Partner Report Filters","",""
"","1128","should capture status code for /lead/create-mahindra-lead","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","992","should capture status code for /reports/post-sales-dashboard","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","958","should capture status code for /reports/all-user-data","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","4325","TC06 - Verify Product Category Filter","","2026-07-21","passed","2026-07-21","","CH/FO State-Wise Product Disbursal Report","",""
"","1063","should capture status code for /reports/mom-lender-disbursal","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","4919","TC07 - Verify Field Officer Filter","","2026-07-21","passed","2026-07-21","","Partner Filter","",""
"","1309","should capture status code for /raise-queries/user-query-report","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","10240","TC08 - Verify User Status Filter","","2026-07-21","failed","2026-07-21","","Monthly Partner Report Filters","",""
"","1119","should capture status code for /reports/partner-performance-dashboard","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","935","should capture status code for /tasks/all","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","4190","TC05 - Verify Field Officer Filter","","2026-07-21","passed","2026-07-21","","Status v/s TAT Report Filters","",""
"","1144","should capture status code for /reports/tvs-dashboard","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1012","should capture status code for /reports/state-ch-fo-disburasals","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","963","should capture status code for /payouts/view_payout_configuration/{payout_configuration}/{type?}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","9302","TC01 - Fill Basic Details","","2026-07-21","passed","2026-07-21","","Create Partner","",""
"","5350","TC02 - Verify Vehicle Type Filter","","2026-07-21","passed","2026-07-21","","Center Data Report","",""
"","1391","should capture status code for /acl/permissions/management","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","4367","TC04 - Verify District Filter","","2026-07-21","passed","2026-07-21","","Monthly Employee Report Filters","",""
"","6197","TC01 - Verify State Filter","","2026-07-21","passed","2026-07-21","","LMTD vs MTD Report Filters","",""
"","12933","TC05 - Create Partner Successfully","","2026-07-21","passed","2026-07-21","","Create Partner","",""
"","0","TC03 - Verify Mobile Number Filter","","2026-07-21","skipped","2026-07-21","","Finance Point Report","",""
"","959","should capture status code for /payments/in-flow-verify/{payment_in_flow}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","5122","TC02 - Verify Last Updated Filter","","2026-07-21","passed","2026-07-21","","Partner Summary Filter","",""
"","837","should capture status code for /daily-target/generate-report","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","4229","TC03 - Verify Cluster Head Filter","","2026-07-21","passed","2026-07-21","","TVS Dashboard Report","",""
"","1116","should capture status code for /lead/check-reg-no","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","903","should capture status code for /user/show/image","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","2385","Reset Filter","","2026-07-21","passed","2026-07-21","","Last Login Report Filters","",""
"","1002","should capture status code for /export/download/{id}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1086","should capture status code for /get-user-history","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","4119","TC05 - Verify Data Type Filter","","2026-07-21","passed","2026-07-21","","Monthly Employee Report Filters","",""
"","6538","TC06 - Verify Field Officer Filter","","2026-07-21","passed","2026-07-21","","Monthly Employee Report Filters","",""
"","1043","should capture status code for /import/download/error/{id}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","6645","TC12 - Verify SPOC Status Filter","","2026-07-21","passed","2026-07-21","","Partner Filter","",""
"","1348","should capture status code for /transactions/logs/{transaction}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1020","should capture status code for /pre_partner/all","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1130","should capture status code for /payments/employeeAccount","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1","TC06 - Verify Platform Filter","","2026-07-21","skipped","2026-07-21","","Partner Report Filters","",""
"","975","should capture status code for /reports/lender-wise-report","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1166","should capture status code for /after-disbursal/state-head-case-remarks","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","6929","TC06 - Verify Multiple Filters Together","","2026-07-21","passed","2026-07-21","","TVS Dashboard Report","",""
"","11203","TC08 - Verify Product Category Filter","","2026-07-21","passed","2026-07-21","","Monthly Employee Report Filters","",""
"","949","should capture status code for /contract/proxy/{filename}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1093","should capture status code for /lead/crmsIndex","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","686","should capture status code for /document/{type}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1155","should capture status code for /tasks/get-notification-tasks","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","3469","TC07 - Verify Product Category Filter","","2026-07-21","passed","2026-07-21","","Lender Wise Funnel Report","",""
"","1299","should capture status code for /partner/support","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","674","should capture status code for /document/transaction-receipt/{transaction_id}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1","TC02 - Verify Name Filter","","2026-07-21","skipped","2026-07-21","","Finance Point Report","",""
"","852","should capture status code for /daily-target/show/{target_id?}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","809","should capture status code for /acl/permissions","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","996","should capture status code for /lead/ops-check-raise/{lead}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","4736","TC02 - Verify Date Type Filter","","2026-07-21","passed","2026-07-21","","TVS Dashboard Report","",""
"","1203","should capture status code for /lead/ops-check-pending/{lead}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
