"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1040","should capture status code for /import/download/sample-payout/{id}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","5031","TC08 - Verify User Status Filter","","2026-07-21","passed","2026-07-21","","Monthly Partner Report Filters","",""
"","1268","should capture status code for /general_controller/get-additional-options","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","948","should capture status code for /reports/lmtd-vs-mtd-pilot","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1000","should capture status code for /reports/lenderwise-lmtd-vs-mtd","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","899","should capture status code for /document/{type}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","32064","Verify create user functionality for Field Officer","","2026-07-21","passed","2026-07-21","","User Form - Create User Validation","",""
"","1039","should capture status code for /partner/create","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","3142","TC05 - Verify CP Category Filter","","2026-07-21","passed","2026-07-21","","Partner Report Filters","",""
"","1158","should capture status code for /reports/post-sales-dashboard","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1033","should capture status code for /contract/proxy/{filename}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1292","should capture status code for /lead/edit/{lead}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1099","should capture status code for /transactions/logs/{transaction}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1015","should capture status code for /hr-faq","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","4058","TC04 - Verify Data Type Filter","","2026-07-21","passed","2026-07-21","","Monthly Partner Report Filters","",""
"","1121","should capture status code for /general_controller/get-sub-reasons","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","4336","TC09 - Verify Platform Filter","","2026-07-21","passed","2026-07-21","","Monthly Partner Report Filters","",""
"","3866","TC03 - Verify Reporting Manager Filter","","2026-07-21","passed","2026-07-21","","LMTD vs MTD Pilot Report","",""
"","1029","should capture status code for /payouts/view_payout_configuration/{payout_configuration}/{type?}","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1097","should capture status code for /reports/partner-lead-vs-status","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","983","should capture status code for /center/centers-data","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1298","should capture status code for /pre_partner/all","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1","TC01 - Fill Basic Details","","2026-07-21","broken","2026-07-21","","Create Partner","",""
"","1069","should capture status code for /reports/monthlyPartnerReport","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","0","TC02 - Verify Last Updated Filter","","2026-07-21","skipped","2026-07-21","","Partner Summary Filter","",""
"","1071","should capture status code for /acl/permissions/matrix","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1480","should capture status code for /reports/vehicleDisbursalReport","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1047","should capture status code for /reports/last-login-report","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","3814","TC02 - Verify Zone Filter","","2026-07-21","passed","2026-07-21","","LMTD vs MTD Pilot Report","",""
"","1007","should capture status code for /payments/all","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","999","should capture status code for /incentive-plans/all","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","17102","TC01 - Fill Pre-Onboarding Form","","2026-07-21","passed","2026-07-21","","Create Pre-Onboarding Partner","",""
"","1144","should capture status code for /daily-target","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","950","should capture status code for /export/all","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","1118","should capture status code for /general_controller/check-mobile-in-system","","2026-07-21","passed","2026-07-21","","URL Redirection and Status Code Capture","",""
"","3591","TC05 - Verify Field Officer Filter","","2026-07-21","passed","2026-07-21","","Status v/s TAT Report Filters","",""
